id,brand_name,generic_name,no_pocket,no_box,kind_id,ml,unit_id,weight,location,country_id,company,barcode,price,existence,minmum_existence,maximum_existence,must_advised,dividing_rules,cautions,usages,description,image,user
14791,SUNHIT,,1,1,99,,,,,,,,420,,0,0,,,,,,,1
14792,CHOCCO,,1,1,96,,,,,,,,60,,0,0,,,,,,,1
14793,FUNBACT (MOISTURISING ),,1,1,80,,,,,,,,35,,0,0,,,,,,,1
14794,SUPER POWER  VIP-N3  عسل جنسي,,1,1,31,,,,,,,,30,,0,0,,,,,,,1
14795,FISH,,1,1,109,,,,,,,,20,,0,0,,,,,,,1
14796,NEW STYLE,,1,1,102,,,,,,,,30,,0,0,,,,,,,1
14797,CLEAN DOCTOR,,1,1,102,,,,,,,,20,,0,0,,,,,,,1
14798,FRESH LOOK,,1,1,102,,,,,,,,10,,0,0,,,,,,,1
14799,SHADI,,1,1,93,,,,,,,,40,,0,0,,,,,,,1
14800,REGAL OPAN,,1,1,88,,,,,,,,50,,0,0,,,,,,,1
14801,EVER BEAUTY COMPACT,,1,1,22,,,,,,,,130,,0,0,,,,,,,1
14802,HYDRODERM MEN  SPF35%,,1,1,99,,,,,,,,180,,0,0,,,,,,,1
14803,SNAIL SUNBLOCK CREAM 60%,,1,1,99,,,,,,,,65,,0,0,,,,,,,1
14804,VERONA PROVI WHITE CONCENTRATE,,1,1,119,,,,,,,,300,,0,0,,,,,,,1
14805,SPLENDOR,,1,1,127,,,,,,,,60,,0,0,,,,,,,1
14806,ONE TOUCH  ULTRA,,1,1,133,,,,,,,,1800,,0,0,,,,,,,1
14807,DENTAL RINSE ANTI PLAQUE,,1,1,54,,,,,,,,160,,0,0,,,,,,,1
14808,BABY  DAYS,,1,1,22,,,,,,,,113,,0,0,,,,,,,1
14809,SIDRI,,1,1,9,,,,,,,,30,,0,0,,,,,,,1
14810,LATIFA,,1,1,172,,,,,,,,30,,0,0,,,,,,,1
14811,OK BEAUTY,,1,1,9,,,,,,,,120,,0,0,,,,,,,1
14812,ALMAS WHITENING,,1,1,9,,,,,,,,65,,0,0,,,,,,,1
14813,LACURA AUGEN,,1,1,9,,,,,,,,450,,0,0,,,,,,,1
14814,SEAGULL FEMININE INTIMATE,,1,1,25,,,,,,,,100,,0,0,,,,,,,1
14815,KNEE PAD,,1,1,156,,,,,,,,180,,0,0,,,,,,,1
14816,BUTTERFLY,,1,1,31,,,,,,,,40,,0,0,,,,,,,1
14817,R.M.C,,1,1,165,,,,,,,,100,,0,0,,,,,,,1
14818,CRISTAL SERUM,,1,1,100,,,,,,,,130,,0,0,,,,,,,1
14819,GOLARA,,1,1,118,,,,,,,,30,,0,0,,,,,,,1
14820,FASHION +,,1,1,154,,,,,,,,110,,0,0,,,,,,,1
14821,GOLARA GHAIR KAMEL,,1,1,125,,,,,,,,120,,0,0,,,,,,,1
14822,HIMALAYA INDIA,,1,1,90,,,,,,,,340,,0,0,,,,,,,1
14823,EXPLORE,,1,1,88,,,,,,,,65,,0,0,,,,,,,1
14824,MASK ACNE,,1,1,80,,,,,,,,100,,0,0,,,,,,,1
14825,FLAKY {MASK},,1,1,9,,,,,,,,100,,0,0,,,,,,,1
14826,MOISTURIZING {MASK},,1,1,14,,,,,,,,110,,0,0,,,,,,,1
14827,FINGER SPLINT,,1,1,5,,,,,,,,70,,0,0,,,,,,,1
14828,GEL HEEL PROTECTOR,,1,1,5,,,,,,,,300,,0,0,,,,,,,1
14829,TEBNIK THUMB SPICA SUPPORT,,1,1,5,,,,,,,,180,,0,0,,,,,,,1
14830,SADAF KNEE SUPPORT,,1,1,5,,,,,,,,170,,0,0,,,,,,,1
14831,NAVID BELT SUPPORT,,1,1,5,,,,,,,,170,,0,0,,,,,,,1
14832,BABY MILK,,1,1,123,,,,,,,,20,,0,0,,,,,,,1
14833,DEADSEA MUD,,1,1,80,,,,,,,,60,,0,0,,,,,,,1
14834,MEDI SOFT ICE,,1,1,80,,,,,,,,35,,0,0,,,,,,,1
14835,HUDABAUTY (NAIL POLISH REMOVER),,1,1,31,,,,,,,,10,,0,0,,,,,,,1
14836,GARNIER WHITE COMPLTET EYE ROLL-ON,,1,1,142,,,,,,,,340,,0,0,,,,,,,1
14837,FAIR & LOVELY MEN ANTI MARKS,,1,1,9,,,,,,,,165,,0,0,,,,,,,1
14838,DOVE,,1,1,111,,,,,,,,210,,0,0,,,,,,,1
14839,THERMOMETER ترمامتر,,1,1,5,,,,,,,,90,,0,0,,,,,,,1
14840,EVERY TIME KIDS,,1,1,102,,,,,,,,10,,0,0,,,,,,,1
14841,DERMACOL ACNECOVER,,1,1,9,,,,,,,,100,,0,0,,,,,,,1
14842,VC LEMON FOUNDATION,,1,1,100,,,,,,,,180,,0,0,,,,,,,1
14843,MINISTAR AMBRE SOLAIRE SPF 50,,1,1,9,,,,,,,,80,,0,0,,,,,,,1
14844,QSTRICH BB FOUNDATION,,1,1,100,,,,,,,,130,,0,0,,,,,,,1
14845,LOREAL PARIS VISIBLE LIFT SERUM FOUNDATION,,1,1,100,,,,,,,,200,,0,0,,,,,,,1
14846,MULTIMIZER VOLUME MASCARA,,1,1,100,,,,,,,,90,,0,0,,,,,,,1
14847,BALEA  COSMETICS,,1,1,131,,,,,,,,100,,0,0,,,,,,,1
14848,JOOB,,1,1,88,,,,,,,,25,,0,0,,,,,,,1
14849,fittle fish healthy protection,,1,1,96,,,,,,,,40,,0,0,,,,,,,1
14850,MALIKA ACNE +WHITENING,,1,1,9,,,,,,,,120,,0,0,,,,,,,1
14851,MALIKA ACNE +WHITENING,,1,1,80,,,,,,,,75,,0,0,,,,,,,1
14852,BIO BALANCE,,1,1,90,,,,,,,,440,,0,0,,,,,,,1
14853,COLGATE MAX FRESH THAILAND,,1,1,92,,,,,,,,85,,0,0,,,,,,,1
14854,LITTLE FISH,,1,1,96,,,,,,,,40,,0,0,,,,,,,1
14855,COLOM,,1,1,102,,,,,,,,20,,0,0,,,,,,,1
14856,FITTLE FISH HEALTHY PROTECTION,,1,1,96,,,,,,,,70,,0,0,,,,,,,1
14857,COMPASS FRESH MITS,,1,1,148,,,,,,,,40,,0,0,,,,,,,1
14858,SYLKIM,,1,1,108,,,,,,,,50,,0,0,,,,,,,1
14859,LIFETTOL BODY,,1,1,22,,,,,,,,60,,0,0,,,,,,,1
14860,SKIN DOCTOR OSTRICH,,1,1,142,,,,,,,,220,,0,0,,,,,,,1
14861,RAYHAN OLIVE,,1,1,90,,,,,,,,100,,0,0,,,,,,,1
14862,ALOE SUNBLOCK 60,,1,1,99,,,,,,,,70,,0,0,,,,,,,1
14863,SURFIN VITAMIN E,,1,1,9,,,,,,,,40,,0,0,,,,,,,1
14864,شيشه عطر 5 سي سي,,1,1,31,,,,,,,,10,,0,0,,,,,,,1
14865,شيشه پلاستيكي رخ دار بلند,,1,1,31,,,,,,,,10,,0,0,,,,,,,1
14866,شيشه شيشه گي,,1,1,31,,,,,,,,10,,0,0,,,,,,,1
14867,RESIN (FASHION GLOVES),,1,1,144,,,,,,,,50,,0,0,,,,,,,1
14868,BABY LOVE GLASS BOTTLES,,1,1,96,,,,,,,,155,,0,0,,,,,,,1
14869,COLGATE SIWAK (HERBAL),,1,1,92,,,,,,,,80,,0,0,,,,,,,1
14870,KERASHAN CC1,,1,1,88,,,,,,,,25,,0,0,,,,,,,1
14871,JOOB NIGHT CC1,,1,1,88,,,,,,,,20,,0,0,,,,,,,1
14872,HAAMI HAIR LOSS,,1,1,90,,,,,,,,170,,0,0,,,,,,,1
14873,SMART BLACK,,1,1,88,,,,,,,,60,,0,0,,,,,,,1
14874,IROX ANTI DANDRUFF OCTOPIROX1%,,1,1,113,,,,,,,,140,,0,0,,,,,,,1
14875,RANEE OSTRICH EXTRACTE,,1,1,80,,,,,,,,60,,0,0,,,,,,,1
14876,LOVELY POTATO سر شيرداني,,1,1,31,,,,,,,,25,,0,0,,,,,,,1
14877,DOCTOR JILA SPF 25,,1,1,99,,,,,,,,130,,0,0,,,,,,,1
14878,DELBA CORIANDER,,1,1,31,,,,,,,,100,,0,0,,,,,,,1
14879,SECRETORIA,,1,1,88,,,,,,,,30,,0,0,,,,,,,1
14880,MAHTAB WHITENING,,1,1,80,,,,,,,,60,,0,0,,,,,,,1
14881,KETOVIS (KETOCONAZOLE) (ANVIS),,1,1,90,,,,,,,,100,,0,0,,,,,,,1
14882,ROYAL BABY SHAMPOO,,1,1,90,,,,,,,,100,,0,0,,,,,,,1
14883,HUMAN,,1,1,117,,,,,,,,80,,0,0,,,,,,,1
14884,BEBELACK CORTONI 1,,1,1,98,,,,,,,,150,,0,0,,,,,,,1
14885,BEBELACK CORTONI 2,,1,1,98,,,,,,,,120,,0,0,,,,,,,1
14886,BEBELACK CORTONI 3,,1,1,98,,,,,,,,120,,0,0,,,,,,,1
14887,YESS BABY 3,,1,1,125,,,,,,,,230,,0,0,,,,,,,1
14888,YESS BABY 4,,1,1,125,,,,,,,,260,,0,0,,,,,,,1
14889,YESS BABY 1,,1,1,125,,,,,,,,70,,0,0,,,,,,,1
14890,MINOXIDIL-COLES,,1,1,13,,,,,,,,235,,0,0,,,,,,,1
14891,3XL SPF 30,,1,1,99,,,,,,,,60,,0,0,,,,,,,1
14892,DERMAFOL SPF 30,,1,1,99,,,,,,,,180,,0,0,,,,,,,1
14893,ALOGLOW-UV SPF 50,,1,1,99,,,,,,,,370,,0,0,,,,,,,1
14894,CEUTICOZ UVICOZ GEL SPF 30,,1,1,99,,,,,,,,380,,0,0,,,,,,,1
14895,BIO ORGANIC GROWOUT HAIR OIL,,1,1,127,,,,,,,,280,,0,0,,,,,,,1
14896,ACM DEPIWHIR EYE CONTOUR GEL,,1,1,173,,,,,,,,500,,0,0,,,,,,,1
14897,TVO STRETCH MARK,,1,1,9,,,,,,,,300,,0,0,,,,,,,1
14898,ALOE VERA 99% LIP STICK,,1,1,31,,,,,,,,15,,0,0,,,,,,,1
14899,DISAAR SPF 90,,1,1,99,,,,,,,,45,,0,0,,,,,,,1
14900,PURE SOAP,,1,1,80,,,,,,,,35,,0,0,,,,,,,1
14901,KODOMO GRATIS HADIAH,,1,1,150,,,,,,,,35,,0,0,,,,,,,1
14902,SIGNAL INTEGRAL 8,,1,1,92,,,,,,,,80,,0,0,,,,,,,1
14903,ESHAAN,,1,1,90,,,,,,,,90,,0,0,,,,,,,1
14904,PEPSODENT HERBAL,,1,1,92,,,,,,,,60,,0,0,,,,,,,1
14905,PROTECTIVE FEET,,1,1,9,,,,,,,,50,,0,0,,,,,,,1
14906,PROTECTIVE FEET,,1,1,22,,,,,,,,120,,0,0,,,,,,,1
14907,LOTUS SAFE SUN SPF 50,,1,1,99,,,,,,,,450,,0,0,,,,,,,1
14908,FIROOZ ALOE VERA CREAM,,1,1,9,,,,,,,,70,,0,0,,,,,,,1
14909,KAMVAR PROCESSED BRAN سلفوني,,1,1,106,,,,,,,,60,,0,0,,,,,,,1
14910,HYDRODERM OIL FREE 50%,,1,1,99,,,,,,,,180,,0,0,,,,,,,1
14911,AMOUAGE,,1,1,124,,,,,,,,20,,0,0,,,,,,,1
14912,PORMOON RICE BRAN,,1,1,174,,,,,,,,70,,0,0,,,,,,,1
14913,ROSACARE,,1,1,9,,,,,,,,240,,0,0,,,,,,,1
14914,CAFFEINE  C1,,1,1,90,,,,,,,,140,,0,0,,,,,,,1
14915,AM.PM PROTECT,,1,1,92,,,,,,,,30,,0,0,,,,,,,1
14916,ALMAS WHITENING,,1,1,80,,,,,,,,45,,0,0,,,,,,,1
14917,PURE ROOTE,,1,1,121,,,,,,,,95,,0,0,,,,,,,1
14918,OOSMO GLYCERIN,,1,1,9,,,,,,,,100,,0,0,,,,,,,1
14919,TIMOTEL PURE,,1,1,90,,,,,,,,190,,0,0,,,,,,,1
14920,LAFRESH & CONDITIONER,,1,1,172,,,,,,,,120,,0,0,,,,,,,1
14921,FLORENCE,,1,1,90,,,,,,,,230,,0,0,,,,,,,1
14922,لب چرب مايع,,1,1,124,,,,,,,,20,,0,0,,,,,,,1
14923,EXCC,,1,1,90,,,,,,,,130,,0,0,,,,,,,1
14924,SBOOK GOOD,,1,1,105,,,,,,,,30,,0,0,,,,,,,1
14925,WOKALI ULTRA DOLCE,,1,1,105,,,,,,,,55,,0,0,,,,,,,1
14926,SKORE (10 دانه اي),,1,1,135,,,,,,,,145,,0,0,,,,,,,1
14927,BABY LAND 263,,1,1,31,,,,,,,,25,,0,0,,,,,,,1
14928,DANIELA,,1,1,105,,,,,,,,40,,0,0,,,,,,,1
14929,LOP LOP,,1,1,97,,,,,,,,25,,0,0,,,,,,,1
14930,DOCTOR  JILA ALMOND,,1,1,9,,,,,,,,55,,0,0,,,,,,,1
14931,SAMA TEB COMPRESSION STOCKING,,1,1,31,,,,,,,,250,,0,0,,,,,,,1
14932,GOOD DOCTOR,,1,1,102,,,,,,,,35,,0,0,,,,,,,1
14933,BONJOUR,,1,1,99,,,,,,,,135,,0,0,,,,,,,1
14934,ECCO CURLING,,1,1,131,,,,,,,,110,,0,0,,,,,,,1
14935,AICHUN BEAUTY BLACK MASK,,1,1,163,,,,,,,,90,,0,0,,,,,,,1
14936,M2000,,1,1,102,,,,,,,,20,,0,0,,,,,,,1
14937,GARNIER MEN TURBOLIGHT,,1,1,121,,,,,,,,250,,0,0,,,,,,,1
14938,RIVAJ UK7,,1,1,121,,,,,,,,190,,0,0,,,,,,,1
14939,SPARKLE,,1,1,92,,,,,,,,30,,0,0,,,,,,,1
14940,ACNEDERMA (SALICYLIC ACID+ALLANTOIN) {DERMACURE},,1,1,121,,,,,,,,160,,0,0,,,,,,,1
14941,X-BRUSH DEEP CLEAN,,1,1,102,,,,,,,,35,,0,0,,,,,,,1
14942,WHITENING REPAIR FOOT,,1,1,9,,,,,,,,50,,0,0,,,,,,,1
14943,SLEEPY  SENSITIVE,,1,1,126,,,,,,,,90,,0,0,,,,,,,1
14944,YESS BABY 2,,1,1,125,,,,,,,,230,,0,0,,,,,,,1
14945,WHITE RAIN SENSATIONS,,1,1,111,,,,,,,,200,,0,0,,,,,,,1
14946,KESH KING ANTI HAIR FALL,,1,1,90,,,,,,,,290,,0,0,,,,,,,1
14947,BATH CHILDREN TOOTH GEL,,1,1,92,,,,,,,,45,,0,0,,,,,,,1
14948,SAVIZ,,1,1,92,,,,,,,,30,,0,0,,,,,,,1
14949,BEAUTEOUS HERBAL NIGHT REPAIR,,1,1,9,,,,,,,,200,,0,0,,,,,,,1
14950,NAZRIZ,,1,1,144,,,,,,,,45,,0,0,,,,,,,1
14951,MAX LADY PEEL OF MASK,,1,1,163,,,,,,,,100,,0,0,,,,,,,1
14952,MAYBELLINE NEW YORK,,1,1,22,,,,,,,,150,,0,0,,,,,,,1
14953,MEDICAL FOUNDATION BB,,1,1,9,,,,,,,,90,,0,0,,,,,,,1
14954,BOURJOIS 123 PREFECT FOUNDATION,,1,1,9,,,,,,,,140,,0,0,,,,,,,1
14955,LOREAL VISIBLE LIFT SERUM ABSOLUTE,,1,1,9,,,,,,,,150,,0,0,,,,,,,1
14956,MAYBELLINE NEW YORK AFFINITONE FOUNDATION,,1,1,100,,,,,,,,150,,0,0,,,,,,,1
14957,CALLAS VELET TOUCH FOUNDATION,,1,1,100,,,,,,,,130,,0,0,,,,,,,1
14958,HIMALAYA MOSTURISING ALOE VERA,,1,1,121,,,,,,,,190,,0,0,,,,,,,1
14959,FEEL THE  HE-MAN IN YOU 5000,,1,1,13,,,,,,,,250,,0,0,,,,,,,1
14960,CHOCCO,,1,1,96,,,,,,,,80,,0,0,,,,,,,1
14961,NOBACTER SAVON,,1,1,80,,,,,,,,180,,0,0,,,,,,,1
14962,CONSTANTA,,1,1,9,,,,,,,,500,,0,0,,,,,,,1
14963,CREME 21,,1,1,9,,,,,,,,140,,0,0,,,,,,,1
14964,DEPIWHITE (ADVANCED) {DERMACURE},,1,1,9,,,,,,,,850,,0,0,,,,,,,1
14965,DEPIWHITE (EYE CONTOUR GEL) {DERMACURE},,1,1,25,,,,,,,,600,,0,0,,,,,,,1
14966,D ACNE {DERMACURE},,1,1,80,,,,,,,,200,,0,0,,,,,,,1
14967,SURFIN VITAMINS E B A,,1,1,89,,,,,,,,40,,0,0,,,,,,,1
14968,SAFA GOLD WHITENING,,1,1,9,,,,,,,,200,,0,0,,,,,,,1
14969,DOCTOR JILA MOISTURIZING COLLAGEN,,1,1,9,,,,,,,,80,,0,0,,,,,,,1
14970,SAFA GOLD WHITENUNG,,1,1,80,,,,,,,,70,,0,0,,,,,,,1
14971,SAFA WHITENING SPF30,,1,1,9,,,,,,,,150,,0,0,,,,,,,1
14972,SAFA WHITENING,,1,1,80,,,,,,,,70,,0,0,,,,,,,1
14973,DELICATE WHITENING BEAUTY,,1,1,80,,,,,,,,85,,0,0,,,,,,,1
14974,LESBOUS,,1,1,80,,,,,,,,35,,0,0,,,,,,,1
14975,VI-ONE KIDS,,1,1,150,,,,,,,,50,,0,0,,,,,,,1
14976,BIO DETOX ORGANIC 5IN1,,1,1,131,,,,,,,,100,,0,0,,,,,,,1
14977,CRYSTAL BEAUTY,,1,1,131,,,,,,,,90,,0,0,,,,,,,1
14978,GOSH CUR,,1,1,131,,,,,,,,90,,0,0,,,,,,,1
14979,SBOOK GOOD OIL BABY,,1,1,61,,,,,,,,35,,0,0,,,,,,,1
14980,LESBOUS  SULFUR10%,,1,1,80,,,,,,,,25,,0,0,,,,,,,1
14981,LESBOUS,,1,1,123,,,,,,,,25,,0,0,,,,,,,1
14982,CHOCCO AA71,,1,1,96,,,,,,,,85,,0,0,,,,,,,1
14983,M.N PENCIL,,1,1,100,,,,,,,,20,,0,0,,,,,,,1
14984,ENSURE IRANI,,1,1,98,,,,,,,,550,,0,0,,,,,,,1
14985,RE CLEAN باب اسفنجي,,1,1,89,,,,,,,,60,,0,0,,,,,,,1
14986,ARDENE TOTAL SUNBLOCK FOR GREASY25%,,1,1,99,,,,,,,,95,,0,0,,,,,,,1
14987,HAIR TONIC,,1,1,127,,,,,,,,55,,0,0,,,,,,,1
14988,ACM (GEL REGULATEUR),,1,1,25,,,,,,,,1800,,0,0,,,,,,,1
14989,IVAN NATURAL,,1,1,90,,,,,,,,90,,0,0,,,,,,,1
14990,TOUCH ME FACE WASH FOAM,,1,1,121,,,,,,,,95,,0,0,,,,,,,1
14991,VOV MAXIM EYES,,1,1,131,,,,,,,,120,,0,0,,,,,,,1
14992,HIMALAYA DEEP CLEANSING,,1,1,121,,,,,,,,195,,0,0,,,,,,,1
14993,COSMETIC ART AOLILI,,1,1,100,,,,,,,,20,,0,0,,,,,,,1
14994,VI ONE ANTI FUNGAL,,1,1,54,,,,,,,,100,,0,0,,,,,,,1
14995,ANTI LINE (SERNE),,1,1,90,,,,,,,,70,,0,0,,,,,,,1
14996,MEGLOW PREIUM FAIRNESS SPF-15,,1,1,9,,,,,,,,95,,0,0,,,,,,,1
14997,MEGLOW FAIRNESS 5 IN 1,,1,1,9,,,,,,,,95,,0,0,,,,,,,1
14998,SUNCURE SPF 40+,,1,1,25,,,,,,,,280,,0,0,,,,,,,1
14999,KETOFLY (KETOCONAZOLE),,1,1,90,,,,,,,,90,,0,0,,,,,,,1
15000,STRECHMIN STRETCH MARKS,,1,1,9,,,,,,,,200,,0,0,,,,,,,1
15001,INTENSE (SHAMPOO & HAIR TONIC),,1,1,31,,,,,,,,750,,0,0,,,,,,,1
15002,MEDI SOFT,,1,1,14,,,,,,,,65,,0,0,,,,,,,1
15003,METROLEX,,1,1,54,,,,,,,,110,,0,0,,,,,,,1
15004,FIROOZ BABY,,1,1,90,,,,,,,,25,,0,0,,,,,,,1
15005,MOISTURE LIP,,1,1,9,,,,,,,,10,,0,0,,,,,,,1
15006,BAJAJ ALMOND,,1,1,127,,,,,,,,100,,0,0,,,,,,,1
15007,LOTUS SAFE SUN SPF 40,,1,1,99,,,,,,,,400,,0,0,,,,,,,1
15008,124,,1,1,124,,,,,,,,10,,0,0,,,,,,,1
15009,ACNETOIN,,1,1,80,,,,,,,,60,,0,0,,,,,,,1
15010,ALITE ANTI ACNE {CRYSTOLITE},,1,1,121,,,,,,,,450,,0,0,,,,,,,1
15011,FRANCE LATI 3,,1,1,98,,,,,,,,270,,0,0,,,,,,,1
15012,DR. DAVEY 7 SHAMPOO EFFECTS,,1,1,90,,,,,,,,145,,0,0,,,,,,,1
15013,SULFUR SOAP 2000,,1,1,80,,,,,,,,110,,0,0,,,,,,,1
15014,SOAPEX (ANTI-CHAP ) FOOT,,1,1,9,,,,,,,,55,,0,0,,,,,,,1
15015,BLUE MAGIC,,1,1,9,,,,,,,,230,,0,0,,,,,,,1
15016,YARDLEY,,1,1,105,,,,,,,,50,,0,0,,,,,,,1
15017,DEPIGLOW {DERMACURE},,1,1,80,,,,,,,,175,,0,0,,,,,,,1
15018,GOREE WHITENING,,1,1,80,,,,,,,,55,,0,0,,,,,,,1
15019,GARNIER ULTRA BLENDS,,1,1,90,,,,,,,,380,,0,0,,,,,,,1
15020,GARNIER WRINKLE LIFT,,1,1,9,,,,,,,,420,,0,0,,,,,,,1
15021,PONDS,,1,1,105,,,,,,,,30,,0,0,,,,,,,1
15022,APPLE,,1,1,126,,,,,,,,100,,0,0,,,,,,,1
15023,SHINY DAY,,1,1,126,,,,,,,,55,,0,0,,,,,,,1
15024,KEO KARPIN OLIVE,,1,1,127,,,,,,,,160,,0,0,,,,,,,1
15025,MAYAMAY BABY SHAMPOO,,1,1,89,,,,,,,,35,,0,0,,,,,,,1
15026,NINI BABY POWDER,,1,1,105,,,,,,,,40,,0,0,,,,,,,1
15027,FLORENCE HAND CREAM,,1,1,9,,,,,,,,80,,0,0,,,,,,,1
15028,MAX LADY ALOE CREAM,,1,1,9,,,,,,,,70,,0,0,,,,,,,1
15029,NEAT STYLE WAX,,1,1,154,,,,,,,,290,,0,0,,,,,,,1
15030,COLGATE PLAX,,1,1,54,,,,,,,,150,,0,0,,,,,,,1
15031,VATIKA,,1,1,90,,,,,,,,160,,0,0,,,,,,,1
15032,VIBEL,,1,1,127,,,,,,,,95,,0,0,,,,,,,1
15033,WHOLE WHEAT SLICES SUGAR FREE,,1,1,106,,,,,,,,100,,0,0,,,,,,,1
15034,CREST 7 COMPLETE FRESH MINT,,1,1,92,,,,,,,,130,,0,0,,,,,,,1
15035,SHALIS,,1,1,88,,,,,,,,30,,0,0,,,,,,,1
15036,BEAUTEOUS HERBAL ANTI BLEMISH WHITING,,1,1,9,,,,,,,,600,,0,0,,,,,,,1
15037,ALOE VERA,,1,1,9,,,,,,,,25,,0,0,,,,,,,1
15038,SLEEPY 3,,1,1,125,,,,,,,,390,,0,0,,,,,,,1
15039,SLEEPY 4,,1,1,125,,,,,,,,325,,0,0,,,,,,,1
15040,SLEEPY 4,,1,1,125,,,,,,,,570,,0,0,,,,,,,1
15041,SLEEPY 4,,1,1,125,,,,,,,,750,,0,0,,,,,,,1
15042,YESS BABY 3,,1,1,125,,,,,,,,430,,0,0,,,,,,,1
15043,SLEEEPY MAXI KALIN PED COTTEX,,1,1,118,,,,,,,,45,,0,0,,,,,,,1
15044,REDROSE (MULTI PURPOSE ENRICHED),,1,1,9,,,,,,,,180,,0,0,,,,,,,1
15045,VASELINE (SKIN PROTECTANT),,1,1,9,,,,,,,,45,,0,0,,,,,,,1
15046,ARDENE ANTI-WRINKLE 11%,,1,1,9,,,,,,,,115,,0,0,,,,,,,1
15047,ARDENE FOOT,,1,1,9,,,,,,,,65,,0,0,,,,,,,1
15048,REDRINGS,,1,1,175,,,,,,,,50,,0,0,,,,,,,1
15049,DERMA FLEX FOOT,,1,1,9,,,,,,,,40,,0,0,,,,,,,1
15050,HYDRODERM MOISTURIZING,,1,1,9,,,,,,,,85,,0,0,,,,,,,1
15051,LIMPIO SPF60,,1,1,9,,,,,,,,126.5,,0,0,,,,,,,1
15052,LIMPIO SPF 25%,,1,1,9,,,,,,,,80,,0,0,,,,,,,1
15053,LIMPIO VITAMIN E,,1,1,9,,,,,,,,57.5,,0,0,,,,,,,1
15054,MBC GARLIC SHAMPOO,,1,1,90,,,,,,,,100,,0,0,,,,,,,1
15055,IPLUS,,1,1,172,,,,,,,,85,,0,0,,,,,,,1
15056,VITAMIN E HAND,,1,1,9,,,,,,,,50,,0,0,,,,,,,1
15057,BELUX REVITALIZING,,1,1,90,,,,,,,,130,,0,0,,,,,,,1
15058,DANDIUFF PLUS (KETOCONAZOLE ZINC PYRITHIONE),,1,1,90,,,,,,,,140,,0,0,,,,,,,1
15059,ALITE( SKIN ESSENCE),,1,1,9,,,,,,,,60,,0,0,,,,,,,1
15060,BELOW STEVIA SUGAR,,1,1,22,,,,,,,,70,,0,0,,,,,,,1
15061,FEAH CUCUMBER,,1,1,9,,,,,,,,70,,0,0,,,,,,,1
15062,BEBELAC AR,,1,1,98,,,,,,,,390,,0,0,,,,,,,1
15063,NAIR HAIR REMOVER,,1,1,13,,,,,,,,320,,0,0,,,,,,,1
15064,BROWN LEATHER MEN,,1,1,88,,,,,,,,90,,0,0,,,,,,,1
15065,COMEON GENEVA MOISTURE THREAPY,,1,1,9,,,,,,,,110,,0,0,,,,,,,1
15066,PADDLERS,,1,1,126,,,,,,,,35,,0,0,,,,,,,1
15067,KETODILA Z,,1,1,90,,,,,,,,120,,0,0,,,,,,,1
15068,KEMEI KM-5017,,1,1,100,,,,,,,,600,,0,0,,,,,,,1
15069,FLORENCE (COLD WAX),,1,1,154,,,,,,,,160,,0,0,,,,,,,1
15070,KEMEI KM-6558,,1,1,100,,,,,,,,650,,0,0,,,,,,,1
15071,BEAUTEOUS HERBAL NOURISHING DAY,,1,1,9,,,,,,,,350,,0,0,,,,,,,1
15072,HIMALAYA (SOOTHING BODY BUTTER ROSE ),,1,1,9,,,,,,,,180,,0,0,,,,,,,1
15073,UV-BLOK,,1,1,9,,,,,,,,160,,0,0,,,,,,,1
15074,PLAY BOY,,1,1,88,,,,,,,,30,,0,0,,,,,,,1
15075,DJ WOMEN,,1,1,88,,,,,,,,25,,0,0,,,,,,,1
15076,MOULT REMOVAL 4D HAIR REMOVAL,,1,1,13,,,,,,,,180,,0,0,,,,,,,1
15077,BOTTLE FOR PERFUM,,1,1,31,,,,,,,,5,,0,0,,,,,,,1
15078,BOTTLE,,1,1,31,,,,,,,,5,,0,0,,,,,,,1
15079,SPRAY BOTTLE FOR PERFUM,,1,1,31,,,,,,,,15,,0,0,,,,,,,1
15080,I SURE,,1,1,22,,,,,,,,700,,0,0,,,,,,,1
15081,D ACNE {DERMACURE},,1,1,121,,,,,,,,490,,0,0,,,,,,,1
15082,ACNEWIPE,,1,1,80,,,,,,,,75,,0,0,,,,,,,1
15083,VAGSAF( FEMININE HYGIENE EXPERT),,1,1,25,,,,,,,,93,,0,0,,,,,,,1
15084,REVO DERM,,1,1,25,,,,,,,,260,,0,0,,,,,,,1
15085,SOLARIN-60,,1,1,99,,,,,,,,310,,0,0,,,,,,,1
15086,JOHNSONS BABY GENTLE PROECT BATH,,1,1,89,,,,,,,,160,,0,0,,,,,,,1
15087,JOHNSONS BABY BATH,,1,1,114,,,,,,,,140,,0,0,,,,,,,1
15088,TAILAIMEI BB MEDICAL FOUNDATION 8IN1,,1,1,100,,,,,,,,130,,0,0,,,,,,,1
15089,COTTON BUDS,,1,1,104,,,,,,,,60,,0,0,,,,,,,1
15090,SAFA99.9 % (ANTIBACTERIAL) GERM,,1,1,80,,,,,,,,30,,0,0,,,,,,,1
15091,SAFA WITH WALNUT,,1,1,80,,,,,,,,120,,0,0,,,,,,,1
15092,SAFA (ANTI BACTERIAL BLACK SOAP),,1,1,80,,,,,,,,120,,0,0,,,,,,,1
15093,SAFA (ANTI ACNE),,1,1,80,,,,,,,,120,,0,0,,,,,,,1
